cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj,valor,instituicao,ente_uf,cores,MicroRegion
4305871,Coronel Barros,0,SU,RS,M,2020,2519,94721388000163,430713.79,Câmara de Vereadores de Coronel Barros - RS,Coronel Barros-RS,red,43008
4305900,Coronel Bicaco,0,SU,RS,M,2020,7325,87613154000137,NA,NA,Coronel Bicaco-RS,red,43008
4305934,Coronel Pilar,0,SU,RS,M,2020,1628,04215013000139,325014.51,Câmara de Vereadores de Coronel Pilar - RS,Coronel Pilar-RS,red,43016
4305959,Cotiporã,0,SU,RS,M,2020,3853,90898487000164,337777.79,Câmara de Vereadores de Cotiporã - RS,Cotiporã-RS,red,43016
4305975,Coxilha,0,SU,RS,M,2020,2756,92411933000190,527090.68,Câmara de Vereadores de Coxilha - RS,Coxilha-RS,red,43010
4306007,Crissiumal,0,SU,RS,M,2020,13448,87613147000135,1062544.78,Câmara de Vereadores de Crissiumal - RS,Crissiumal-RS,blue,43002
4306056,Cristal,0,SU,RS,M,2020,8009,90152240000102,768827,Câmara de Vereadores de Cristal - RS,Cristal-RS,red,43033
4306072,Cristal do Sul,0,SU,RS,M,2020,2847,01610515000176,489771.67,Câmara de Vereadores de Cristal do Sul - RS,Cristal do Sul-RS,red,43003
4306106,Cruz Alta,0,SU,RS,M,2020,60299,88775390000112,5763732.6,Câmara de Vereadores de Cruz Alta - RS,Cruz Alta-RS,blue,43011
4306130,Cruzaltense,0,SU,RS,M,2020,1833,04213529000144,527641.22,Câmara de Vereadores de Cruzaltense - RS,Cruzaltense-RS,red,43004
4306205,Cruzeiro do Sul,0,SU,RS,M,2020,12348,87297990000150,588108.95,Câmara de Vereadores de Cruzeiro do Sul - RS,Cruzeiro do Sul-RS,blue,43021
4306304,David Canabarro,0,SU,RS,M,2020,4740,88203088000190,356512.74,Câmara de Vereadores de David Canabarro - RS,David Canabarro-RS,red,43010
4306320,Derrubadas,0,SU,RS,M,2020,2805,94442282000120,510046.41,Câmara de Vereadores de Derrubadas - RS,Derrubadas-RS,red,43002
4306353,Dezesseis de Novembro,0,SU,RS,M,2020,2427,91553966000101,NA,NA,Dezesseis de Novembro-RS,red,43007
4306379,Dilermando de Aguiar,0,SU,RS,M,2020,3014,01609404000140,640554.28,Câmara de Vereadores de Dilermando de Aguiar - RS,Dilermando de Aguiar-RS,red,43018
4306403,Dois Irmãos,0,SU,RS,M,2020,32671,88254891000153,723128.08,Câmara de Vereadores de Dois Irmãos - RS,Dois Irmãos-RS,blue,43024
4306429,Dois Irmãos das Missões,0,SU,RS,M,2020,2026,92411115000197,NA,NA,Dois Irmãos das Missões-RS,red,43003
4306452,Dois Lajeados,0,SU,RS,M,2020,3400,90221524000103,406962.9,Câmara de Vereadores de Dois Lajeados - RS,Dois Lajeados-RS,red,43014
4306502,Dom Feliciano,0,SU,RS,M,2020,15414,88601943000110,1185552.77,Câmara de Vereadores de Dom Feliciano - RS,Dom Feliciano-RS,blue,43028
4306551,Dom Pedro de Alcântara,0,SU,RS,M,2020,2534,01640339000115,514985.67,Câmara de Vereadores de Dom Pedro de Alcântara - RS,Dom Pedro de Alcântara-RS,red,43027
4306601,Dom Pedrito,0,SU,RS,M,2020,38461,87482535000124,3329742.33,Câmara de Vereadores de Dom Pedrito - RS,Dom Pedrito-RS,blue,43031
4306700,Dona Francisca,0,SU,RS,M,2020,3041,87488938000180,NA,NA,Dona Francisca-RS,red,43019
4306734,Doutor Maurício Cardoso,0,SU,RS,M,2020,4549,92465210000173,518835.98,Câmara de Vereadores de Doutor Maurício Cardoso - RS,Doutor Maurício Cardoso-RS,red,43002
4306759,Doutor Ricardo,0,SU,RS,M,2020,1983,01613360000121,325050.77,Câmara de Vereadores de Doutor Ricardo - RS,Doutor Ricardo-RS,red,43021
4306767,Eldorado do Sul,0,SU,RS,M,2020,41285,92324706000127,4276292.61,Câmara de Vereadores de Eldorado do Sul - RS,Eldorado do Sul-RS,blue,43026
4306809,Encantado,0,SU,RS,M,2020,22706,88349238000178,1398605.38,Câmara de Vereadores de Encantado - RS,Encantado-RS,blue,43021
4306908,Encruzilhada do Sul,0,SU,RS,M,2020,25877,89363642000169,2329110.09,Câmara de Vereadores de Encruzilhada do Sul - RS,Encruzilhada do Sul-RS,blue,43032
4306924,Engenho Velho,0,SU,RS,M,2020,1034,94704129000124,NA,NA,Engenho Velho-RS,red,43003
4306932,Entre-Ijuís,0,SU,RS,M,2020,8475,89971782000110,921822.08,Câmara de Vereadores de Entre-Ijuís - RS,Entre-Ijuís-RS,red,43007
4306957,Entre Rios do Sul,0,SU,RS,M,2020,2792,92453927000103,1883673.94,Câmara de Vereadores de Entre Rios do Sul - RS,Entre Rios do Sul-RS,red,43004
4306973,Erebango,0,SU,RS,M,2020,2991,92453828000113,NA,NA,Erebango-RS,red,43004
4307005,Erechim,0,SU,RS,M,2020,105862,87613477000120,6251001.52,Câmara de Vereadores de Erechim - RS,Erechim-RS,blue,43004
4307054,Ernestina,0,SU,RS,M,2020,3168,92406180000124,622624.76,Câmara de Vereadores de Ernestina - RS,Ernestina-RS,red,43010
4307104,Herval,0,SU,RS,M,2020,6821,88080379000138,826643.46,Câmara de Vereadores de Herval - RS,Herval-RS,red,43034
4307203,Erval Grande,0,SU,RS,M,2020,4859,87613436000134,NA,NA,Erval Grande-RS,red,43004
4307302,Erval Seco,0,SU,RS,M,2020,6912,87613212000122,NA,NA,Erval Seco-RS,red,43003
4307401,Esmeralda,0,SU,RS,M,2020,3282,88225149000110,643831.56,Câmara de Vereadores de Esmeralda - RS,Esmeralda-RS,red,43015
4307450,Esperança do Sul,0,SU,RS,M,2020,2926,01613464000136,507940.79,Câmara de Vereadores de Esperança do Sul - RS,Esperança do Sul-RS,red,43002
4307500,Espumoso,0,SU,RS,M,2020,15588,87612743000109,NA,NA,Espumoso-RS,blue,43011
4307559,Estação,0,SU,RS,M,2020,5958,92406248000175,498453.98,Câmara de Vereadores de Estação - RS,Estação-RS,red,43004
4307609,Estância Velha,0,SU,RS,M,2020,50022,88254883000107,1428121.58,Câmara de Vereadores de Estância Velha - RS,Estância Velha-RS,blue,43026
4307708,Esteio,0,SU,RS,M,2020,83202,88150495000186,5662980.66,Câmara de Vereadores de Esteio - RS,Esteio-RS,blue,43026
4307807,Estrela,0,SU,RS,M,2020,34116,87246120000151,1989406.94,Câmara de Vereadores de Estrela - RS,Estrela-RS,blue,43021
4307815,Estrela Velha,0,SU,RS,M,2020,3655,01601857000120,500510.62,Câmara de Vereadores de Estrela Velha - RS,Estrela Velha-RS,red,43020
4307831,Eugênio de Castro,0,SU,RS,M,2020,2396,89971766000127,620738.44,Câmara de Vereadores de Eugênio de Castro - RS,Eugênio de Castro-RS,red,43007
4307864,Fagundes Varela,0,SU,RS,M,2020,2731,91566893000192,426520.82,Câmara de Vereadores de Fagundes Varela - RS,Fagundes Varela-RS,red,43016
4307906,Farroupilha,0,SU,RS,M,2020,72331,89848949000150,2292507.75,Câmara de Vereadores de Farroupilha - RS,Farroupilha-RS,blue,43016
4308003,Faxinal do Soturno,0,SU,RS,M,2020,6677,88488341000107,488881.36,Câmara de Vereadores de Faxinal do Soturno - RS,Faxinal do Soturno-RS,red,43019
4308052,Faxinalzinho,0,SU,RS,M,2020,2315,92453851000108,1860489.85,Câmara de Vereadores de Faxinalzinho - RS,Faxinalzinho-RS,red,43004
4308078,Fazenda Vilanova,0,SU,RS,M,2020,4533,01607509000160,603490.25,Câmara de Vereadores de Fazenda Vilanova - RS,Fazenda Vilanova-RS,red,43021
4308102,Feliz,0,SU,RS,M,2020,13547,87838330000139,502247.62,Câmara de Vereadores de Feliz - RS,Feliz-RS,blue,43023
4308201,Flores da Cunha,0,SU,RS,M,2020,30745,87843819000107,1317909.54,Câmara de Vereadores de Flores da Cunha - RS,Flores da Cunha-RS,blue,43016
4308250,Floriano Peixoto,0,SU,RS,M,2020,1766,01612289000162,354800.84,Câmara de Vereadores de Floriano Peixoto - RS,Floriano Peixoto-RS,red,43004
4308300,Fontoura Xavier,0,SU,RS,M,2020,10304,87612768000102,707165.33,Câmara de Vereadores de Fontoura Xavier - RS,Fontoura Xavier-RS,blue,43013
4308409,Formigueiro,0,SU,RS,M,2020,6664,97228126000150,NA,NA,Formigueiro-RS,red,43019
4308433,Forquetinha,0,SU,RS,M,2020,2412,04214401000103,356872.1,Câmara de Vereadores de Forquetinha - RS,Forquetinha-RS,red,43021
4308458,Fortaleza dos Valos,0,SU,RS,M,2020,4320,89708051000186,977313.72,Câmara de Vereadores de Fortaleza dos Valos - RS,Fortaleza dos Valos-RS,red,43011
4308508,Frederico Westphalen,0,SU,RS,M,2020,31313,87612917000125,1125058.42,Câmara de Vereadores de Frederico Westphalen - RS,Frederico Westphalen-RS,blue,43003
4308607,Garibaldi,0,SU,RS,M,2020,35070,88594999000195,1075109.24,Câmara de Vereadores de Garibaldi - RS,Garibaldi-RS,blue,43016
4308656,Garruchos,0,SU,RS,M,2020,2924,92891035000186,736153,Câmara de Vereadores de Garruchos - RS,Garruchos-RS,red,43029
4308706,Gaurama,0,SU,RS,M,2020,5534,87613428000198,612659.32,Câmara de Vereadores de Gaurama - RS,Gaurama-RS,red,43004
4308805,General Câmara,0,SU,RS,M,2020,8385,88117726000150,696865.14,Câmara de Vereadores de General Câmara - RS,General Câmara-RS,red,43025
4308854,Gentil,0,SU,RS,M,2020,1634,92411875000102,252022.82,Câmara de Vereadores de Gentil - RS,Gentil-RS,red,43010
4308904,Getúlio Vargas,0,SU,RS,M,2020,16212,87613410000196,656790.13,Câmara de Vereadores de Getúlio Vargas - RS,Getúlio Vargas-RS,blue,43004
4309001,Giruá,0,SU,RS,M,2020,16004,87613048000153,1431280.16,Câmara de Vereadores de Giruá - RS,Giruá-RS,blue,43007
4309050,Glorinha,0,SU,RS,M,2020,8098,91338558000137,883232.77,Câmara de Vereadores de Glorinha - RS,Glorinha-RS,red,43026
4309100,Gramado,0,SU,RS,M,2020,36232,88847082000155,2763611.72,Câmara de Vereadores de Gramado - RS,Gramado-RS,blue,43024
4309126,Gramado dos Loureiros,0,SU,RS,M,2020,2082,94703964000140,422466.77,Câmara de Vereadores de Gramado dos Loureiros - RS,Gramado dos Loureiros-RS,red,43003
4309159,Gramado Xavier,0,SU,RS,M,2020,4325,94577509000145,NA,NA,Gramado Xavier-RS,red,43020
4309209,Gravataí,0,SU,RS,M,2020,281519,87890992000158,13375735.77,Câmara de Vereadores de Gravataí - RS,Gravataí-RS,blue,43026
4309258,Guabiju,0,SU,RS,M,2020,1503,91566844000150,305748.75,Câmara de Vereadores de Guabiju - RS,Guabiju-RS,red,43014
4309308,Guaíba,0,SU,RS,M,2020,98143,88811922000120,8767425.24,Câmara de Vereadores de Guaíba - RS,Guaíba-RS,blue,43026
4309407,Guaporé,0,SU,RS,M,2020,25727,87862397000109,1342804.7,Câmara de Vereadores de Guaporé - RS,Guaporé-RS,blue,43014
4309506,Guarani das Missões,0,SU,RS,M,2020,7537,87613030000151,498875.42,Câmara de Vereadores de Guarani das Missões - RS,Guarani das Missões-RS,red,43006
4309555,Harmonia,0,SU,RS,M,2020,4866,91693283000150,306836,Câmara de Vereadores de Harmonia - RS,Harmonia-RS,red,43023
4309571,Herveiras,0,SU,RS,M,2020,3018,01617873000100,531156.8,Câmara de Vereadores de Herveiras - RS,Herveiras-RS,red,43020
4309605,Horizontina,0,SU,RS,M,2020,19329,87612834000136,1498007.1,Câmara de Vereadores de Horizontina - RS,Horizontina-RS,blue,43002
4309654,Hulha Negra,0,SU,RS,M,2020,6776,94702784000143,797745.05,Câmara de Vereadores de Hulha Negra - RS,Hulha Negra-RS,red,43031
4309704,Humaitá,0,SU,RS,M,2020,4762,87613139000199,526807.81,Câmara de Vereadores de Humaitá - RS,Humaitá-RS,red,43002
4309753,Ibarama,0,SU,RS,M,2020,4406,92000231000113,558493.64,Câmara de Vereadores de Ibarama - RS,Ibarama-RS,red,43020
4309803,Ibiaçá,0,SU,RS,M,2020,4709,87613592000103,480504.87,Câmara de Vereadores de Ibiaçá - RS,Ibiaçá-RS,red,43005
4309902,Ibiraiaras,0,SU,RS,M,2020,7262,87613584000159,796871.83,Câmara de Vereadores de Ibiraiaras - RS,Ibiraiaras-RS,red,43010
4309951,Ibirapuitã,0,SU,RS,M,2020,4013,92406263000113,702182.94,Câmara de Vereadores de Ibirapuitã - RS,Ibirapuitã-RS,red,43013
4310009,Ibirubá,0,SU,RS,M,2020,20350,87564381000110,1703190.19,Câmara de Vereadores de Ibirubá - RS,Ibirubá-RS,blue,43011
4310108,Igrejinha,0,SU,RS,M,2020,36899,88379763000136,1143282.67,Câmara de Vereadores de Igrejinha - RS,Igrejinha-RS,blue,43024
4310207,Ijuí,0,SU,RS,M,2020,83475,90738196000109,7326534.69,Câmara de Vereadores de Ijuí - RS,Ijuí-RS,blue,43008
4310306,Ilópolis,0,SU,RS,M,2020,4078,88186424000133,342682.34,Câmara de Vereadores de Ilópolis - RS,Ilópolis-RS,red,43014
4310330,Imbé,0,SU,RS,M,2020,22800,90256652000184,2839157.24,Câmara de Vereadores de Imbé - RS,Imbé-RS,blue,43027
4310363,Imigrante,0,SU,RS,M,2020,3120,92454776000108,302801.66,Câmara de Vereadores de Imigrante - RS,Imigrante-RS,red,43021
4310405,Independência,0,SU,RS,M,2020,6167,87612826000190,824762.77,Câmara de Vereadores de Independência - RS,Independência-RS,red,43001
4310413,Inhacorá,0,SU,RS,M,2020,2226,93244606000153,459744.15,Câmara de Vereadores de Inhacorá - RS,Inhacorá-RS,red,43008
4310439,Ipê,0,SU,RS,M,2020,6640,90544511000167,510761.51,Câmara de Vereadores de Ipê - RS,Ipê-RS,red,43015
4310462,Ipiranga do Sul,0,SU,RS,M,2020,1889,92453836000160,NA,NA,Ipiranga do Sul-RS,red,43004
4310504,Iraí,0,SU,RS,M,2020,7241,87612941000164,450628.92,Câmara de Vereadores de Iraí - RS,Iraí-RS,red,43003
4310538,Itaara,0,SU,RS,M,2020,5499,01605306000134,NA,NA,Itaara-RS,red,43018
4310553,Itacurubi,0,SU,RS,M,2020,3465,91573048000144,642850.32,Câmara de Vereadores de Itacurubi - RS,Itacurubi-RS,red,43017
4310579,Itapuca,0,SU,RS,M,2020,2094,93856862000100,361276.54,Câmara de Vereadores de Itapuca - RS,Itapuca-RS,red,43014
4310603,Itaqui,0,SU,RS,M,2020,37620,88120662000146,3103130.65,Câmara de Vereadores de Itaqui - RS,Itaqui-RS,blue,43029
4310652,Itati,0,SU,RS,M,2020,2419,04158995000174,546748.72,Câmara de Vereadores de Itati - RS,Itati-RS,red,43027
4310702,Itatiba do Sul,0,SU,RS,M,2020,3324,87613402000140,249340.89,Câmara de Vereadores de Itatiba do Sul - RS,Itatiba do Sul-RS,red,43004
4310751,Ivorá,0,SU,RS,M,2020,1910,92457175000140,350082.49,Câmara de Vereadores de Ivorá - RS,Ivorá-RS,red,43019
4310801,Ivoti,0,SU,RS,M,2020,24293,88254909000117,374593.3,Câmara de Vereadores de Ivoti - RS,Ivoti-RS,blue,43024
4310850,Jaboticaba,0,SU,RS,M,2020,3810,92005560000157,633120.36,Câmara de Vereadores de Jaboticaba - RS,Jaboticaba-RS,red,43009
4310876,Jacuizinho,0,SU,RS,M,2020,2692,04217901000190,479113.58,Câmara de Vereadores de Jacuizinho - RS,Jacuizinho-RS,red,43011
4310900,Jacutinga,0,SU,RS,M,2020,3561,87613394000131,NA,NA,Jacutinga-RS,red,43004
4311007,Jaguarão,0,SU,RS,M,2020,26680,88414552000197,2193499.47,Câmara de Vereadores de Jaguarão - RS,Jaguarão-RS,blue,43034
4311106,Jaguari,0,SU,RS,M,2020,10848,87572046000163,NA,NA,Jaguari-RS,blue,43018
4311122,Jaquirana,0,SU,RS,M,2020,3716,92401561000110,NA,NA,Jaquirana-RS,red,43015
4311130,Jari,0,SU,RS,M,2020,3503,01609402000150,691473.83,Câmara de Vereadores de Jari - RS,Jari-RS,red,43017
4311155,Jóia,0,SU,RS,M,2020,8560,89650121000192,1057593.68,Câmara de Vereadores de Jóia - RS,Jóia-RS,red,43011
4311205,Júlio de Castilhos,0,SU,RS,M,2020,19293,88227756000119,2102913.55,Câmara de Vereadores de Júlio de Castilhos - RS,Júlio de Castilhos-RS,blue,43017
4311239,Lagoa Bonita do Sul,0,SU,RS,M,2020,2903,04215918000109,438473.68,Câmara de Vereadores de Lagoa Bonita do Sul - RS,Lagoa Bonita do Sul-RS,red,43020
4311254,Lagoão,0,SU,RS,M,2020,6452,92406289000161,630565.88,Câmara de Vereadores de Lagoão - RS,Lagoão-RS,red,43013
4311270,Lagoa dos Três Cantos,0,SU,RS,M,2020,1609,94704277000149,333841.8,Câmara de Vereadores de Lagoa dos Três Cantos - RS,Lagoa dos Três Cantos-RS,red,43012
4311304,Lagoa Vermelha,0,SU,RS,M,2020,27807,87613626000151,NA,NA,Lagoa Vermelha-RS,blue,43015
4311403,Lajeado,0,SU,RS,M,2020,84014,87297982000103,4864351.94,Câmara de Vereadores de Lajeado - RS,Lajeado-RS,blue,43021
4311429,Lajeado do Bugre,0,SU,RS,M,2020,2564,92410448000100,NA,NA,Lajeado do Bugre-RS,red,43009
4311502,Lavras do Sul,0,SU,RS,M,2020,7480,88201298000149,787708,Câmara de Vereadores de Lavras do Sul - RS,Lavras do Sul-RS,red,43031
4311601,Liberato Salzano,0,SU,RS,M,2020,5219,89030639000123,NA,NA,Liberato Salzano-RS,red,43003
4311627,Lindolfo Collor,0,SU,RS,M,2020,6054,94707486000146,NA,NA,Lindolfo Collor-RS,red,43024
4311643,Linha Nova,0,SU,RS,M,2020,1714,92123900000144,179783.75,Câmara de Vereadores de Linha Nova - RS,Linha Nova-RS,red,43023
4311700,Machadinho,0,SU,RS,M,2020,5445,87613576000102,675560.09,Câmara de Vereadores de Machadinho - RS,Machadinho-RS,red,43005
4311718,Maçambará,0,SU,RS,M,2020,4587,01610568000197,967153.51,Câmara de Vereadores de Maçambará - RS,Maçambará-RS,red,43029
4311734,Mampituba,0,SU,RS,M,2020,2981,01613501000106,NA,NA,Mampituba-RS,red,43027
4311759,Manoel Viana,0,SU,RS,M,2020,7299,91551762000131,702792.88,Câmara de Vereadores de Manoel Viana - RS,Manoel Viana-RS,red,43029
4311775,Maquiné,0,SU,RS,M,2020,6714,94436342000100,796014.69,Câmara de Vereadores de Maquiné - RS,Maquiné-RS,red,43027
4311791,Maratá,0,SU,RS,M,2020,2691,93235943000184,573483.87,Câmara de Vereadores de Maratá - RS,Maratá-RS,red,43023
4311809,Marau,0,SU,RS,M,2020,44161,87599122000124,1660673.24,Câmara de Vereadores de Marau - RS,Marau-RS,blue,43010
4311908,Marcelino Ramos,0,SU,RS,M,2020,4402,87613287000103,446698.22,Câmara de Vereadores de Marcelino Ramos - RS,Marcelino Ramos-RS,red,43004
4311981,Mariana Pimentel,0,SU,RS,M,2020,3885,94068418000184,NA,NA,Mariana Pimentel-RS,red,43026
4312005,Mariano Moro,0,SU,RS,M,2020,2031,87613386000195,413501.09,Câmara de Vereadores de Mariano Moro - RS,Mariano Moro-RS,red,43004
4312054,Marques de Souza,0,SU,RS,M,2020,4009,01607619000121,396937.61,Câmara de Vereadores de Marques de Souza - RS,Marques de Souza-RS,red,43021
4312104,Mata,0,SU,RS,M,2020,4823,88485412000100,568411.12,Câmara de Vereadores de Mata - RS,Mata-RS,red,43018
4312138,Mato Castelhano,0,SU,RS,M,2020,2540,92412808000102,468546.42,Câmara de Vereadores de Mato Castelhano - RS,Mato Castelhano-RS,red,43010
4312153,Mato Leitão,0,SU,RS,M,2020,4515,94577590000163,NA,NA,Mato Leitão-RS,red,43020
4312179,Mato Queimado,0,SU,RS,M,2020,1648,04204318000145,464426.94,Câmara de Vereadores de Mato Queimado - RS,Mato Queimado-RS,red,43006
4312203,Maximiliano de Almeida,0,SU,RS,M,2020,4377,87613279000167,515745.97,Câmara de Vereadores de Maximiliano de Almeida - RS,Maximiliano de Almeida-RS,red,43005
4312252,Minas do Leão,0,SU,RS,M,2020,8075,91900381000110,813956.09,Câmara de Vereadores de Minas do Leão - RS,Minas do Leão-RS,red,43025
4312302,Miraguaí,0,SU,RS,M,2020,4925,87613121000197,591038.95,Câmara de Vereadores de Miraguaí - RS,Miraguaí-RS,red,43002
4312351,Montauri,0,SU,RS,M,2020,1453,90221565000191,265197.25,Câmara de Vereadores de Montauri - RS,Montauri-RS,red,43014
4312377,Monte Alegre dos Campos,0,SU,RS,M,2020,3226,01615314000161,419171.97,Câmara de Vereadores de Monte Alegre dos Campos - RS,Monte Alegre dos Campos-RS,red,43015
4312385,Monte Belo do Sul,0,SU,RS,M,2020,2548,91987669000174,422240.23,Câmara de Vereadores de Monte Belo do Sul - RS,Monte Belo do Sul-RS,red,43016
4312401,Montenegro,0,SU,RS,M,2020,65264,90895905000160,2620198.52,Câmara de Vereadores de Montenegro - RS,Montenegro-RS,blue,43023
4312427,Mormaço,0,SU,RS,M,2020,3085,92451038000107,493248.09,Câmara de Vereadores de Mormaço - RS,Mormaço-RS,red,43013
4312443,Morrinhos do Sul,0,SU,RS,M,2020,2949,93317980000131,583759.31,Câmara de Vereadores de Morrinhos do Sul - RS,Morrinhos do Sul-RS,red,43027
4312450,Morro Redondo,0,SU,RS,M,2020,6568,91558650000102,676818.43,Câmara de Vereadores de Morro Redondo - RS,Morro Redondo-RS,red,43033
4312476,Morro Reuter,0,SU,RS,M,2020,6407,94707627000120,291072.94,Câmara de Vereadores de Morro Reuter - RS,Morro Reuter-RS,red,43024
4312500,Mostardas,0,SU,RS,M,2020,12804,88000922000140,1316087.92,Câmara de Vereadores de Mostardas - RS,Mostardas-RS,blue,43027
4312609,Muçum,0,SU,RS,M,2020,4954,88224712000135,596381.63,Câmara de Vereadores de Muçum - RS,Muçum-RS,red,43021
4312617,Muitos Capões,0,SU,RS,M,2020,3162,01621714000180,455029.92,Câmara de Vereadores de Muitos Capões - RS,Muitos Capões-RS,red,43015
4312625,Muliterno,0,SU,RS,M,2020,1893,92450998000144,276363.36,Câmara de Vereadores de Muliterno - RS,Muliterno-RS,red,43010
4312658,Não-Me-Toque,0,SU,RS,M,2020,17624,87613519000123,1552355.42,Câmara de Vereadores de Não-Me-Toque - RS,Não-Me-Toque-RS,blue,43012
4312674,Nicolau Vergueiro,0,SU,RS,M,2020,1682,92411974000186,NA,NA,Nicolau Vergueiro-RS,red,43010
4312708,Nonoai,0,SU,RS,M,2020,11695,91567974000107,796699.12,Câmara de Vereadores de Nonoai - RS,Nonoai-RS,blue,43003
4312757,Nova Alvorada,0,SU,RS,M,2020,3625,92402502000167,292443.85,Câmara de Vereadores de Nova Alvorada - RS,Nova Alvorada-RS,red,43014
4312807,Nova Araçá,0,SU,RS,M,2020,4759,87502902000104,466786.18,Câmara de Vereadores de Nova Araçá - RS,Nova Araçá-RS,red,43014
4312906,Nova Bassano,0,SU,RS,M,2020,9916,87502894000104,368719.22,Câmara de Vereadores de Nova Bassano - RS,Nova Bassano-RS,red,43014
4312955,Nova Boa Vista,0,SU,RS,M,2020,1775,94704061000183,354743.21,Câmara de Vereadores de Nova Boa Vista - RS,Nova Boa Vista-RS,red,43009
4313003,Nova Bréscia,0,SU,RS,M,2020,3330,88600655000141,532091.05,Câmara de Vereadores de Nova Bréscia - RS,Nova Bréscia-RS,red,43021
4313011,Nova Candelária,0,SU,RS,M,2020,2698,01602258000120,287287.81,Câmara de Vereadores de Nova Candelária - RS,Nova Candelária-RS,red,43002
4313037,Nova Esperança do Sul,0,SU,RS,M,2020,5352,92455393000146,NA,NA,Nova Esperança do Sul-RS,red,43018
